ncols 203
nrows 173
xllcorner 0
yllcorner 0
cellsize 1000
nodata_value -9999
291.764434814	360.139160156	441.916534424	544.180358887	746.570251465	521.787658691	681.138977051	870.16619873	673.443054199	671.68145752	680.403198242	582.791625977	614.287841797	609.639160156	509.500366211	601.181091309	361.916473389	383.055541992	414.679901123	618.75012207	595.888671875	578.37487793	543.291931152	508.136138916	557.347106934	647.861022949	604.930541992	594.583007812	583.388916016	508.305419922	492.242431641	523.999755859	499.596923828	506.277679443	500.291687012	473.291809082	334.721923828	324.625	333.236358643	389.000030518	437.860656738	553.182006836	589.639038086	530.98626709	492.652709961	410.249603271	317.05581665	260.902160645	220.060928345	230.18081665	182.208190918	165.27772522	148.888885498	143.374755859	267.014068604	249.680496216	260.250427246	175.333007812	111.624847412	74.8030700684	45.9166488647	24.9164905548	15.1248674393	18.5694179535	20.8611373901	23.4027004242	29.3334922791	24.1112804413	19.5972156525	21.0554351807	27.0277881622	26.2080993652	32.1388778687	0.0277724210173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76.8478317261	302.889068604	455.33303833	539.819030762	698.958007812	761.362731934	898.333190918	937.890197754	860.125061035	687.543579102	567.609802246	697.36126709	740.636535645	661.111206055	486.61026001	317.416595459	295.472351074	424.485687256	678.375	724.11114502	601	522.444274902	499.055267334	571.575866699	550.069213867	628.45880127	593.292053223	503.527954102	472.2918396	361.763641357	369.09072876	454.87512207	479.902770996	460.958496094	558.833740234	498.138885498	466.361022949	360.235961914	289.013824463	374.360992432	498.222320557	536.666259766	654.639099121	512.055297852	402.7918396	374.791595459	314.124908447	258.722106934	260.0909729	208.555740356	174.388824463	253.833297729	249.736190796	212.0834198	153.791320801	187.139083862	148.805557251	160.986114502	96.2915115356	71.9398880005	45.6526298523	46.3056945801	27.4860172272	20.3056774139	17.9999370575	14	16.9092102051	23.5139026642	28.1805210114	44.5833282471	35.4305801392	60.0139656067	54.7508888245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27.1805515289	267.527923584	572.52746582	812.876098633	744.125305176	520.787475586	830.01385498	846.653381348	576.194152832	522.876098633	409.137878418	823.791503906	762.363952637	887.042297363	695.153747559	466.930603027	263.638885498	573.709533691	764.944824219	571.069702148	554.235534668	511.305633545	498.472198486	519.818481445	553.208557129	540.333190918	523.430175781	403.23526001	452.541656494	444.05480957	315.727020264	364.374786377	426.666473389	471.598480225	445.986480713	408.194366455	353.833587646	325.916748047	273.235748291	364.80569458	406.736297607	590.63684082	651.88885498	579.930969238	404.014190674	303.944122314	291.583251953	283.680450439	266.711425781	197.764694214	249.222305298	366.833343506	309.180297852	253.916763306	240.4584198	168.430923462	158.915939331	148.791793823	109.208061218	84.2880401611	54.8609466553	42.6526756287	39.6392745972	35.2779350281	21.8610248566	19.2359790802	19.3029537201	14.2499513626	25.0001926422	34	35.4583320618	53.8055915833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77.7633895874	264.389221191	408.763702393	559.998596191	600.791931152	584.757751465	493.735229492	744.195068359	615.081726074	331.125091553	495.817657471	831.694396973	799.45513916	595.888122559	591.458435059	472.264160156	258	631.180847168	674.333618164	453.263366699	566.277832031	540.333557129	501.041503906	490.999938965	515.375305176	454.374938965	485.916534424	541.48614502	443.429962158	458.638702393	325.560272217	263.652435303	243.68006897	314.472869873	402.597229004	331.819244385	346.569274902	286.333435059	197.583526611	266.139160156	419.819366455	637.561218262	448.027282715	525.791809082	386.583099365	287.430664062	259.236236572	223.194625854	225.10597229	195.040420532	303.028045654	338.09753418	316.750244141	194.499435425	182.570053101	211.528213501	193.986022949	130.611114502	83.0276870728	68.9700546265	46.7499389648	28.6249599457	20.3752040863	6.40289306641	15.097158432	8.47221469879	12.7122898102	11.8889713287	11.166718483	13.902674675	25.1808319092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77.0550537109	218.348373413	325.916717529	556.014099121	604.05456543	529.515319824	489.013885498	398.01348877	579.042480469	319.319702148	584.19519043	826.000549316	851.894104004	711.430908203	608.625549316	414.94418335	258.527679443	493.11138916	712.750366211	446.361083984	552.555541992	577.944519043	522.930358887	479.196899414	483.416473389	508.944610596	545.86126709	582.680297852	539.152709961	509.263946533	431.287750244	468.597473145	505.305877686	316.373718262	259.416473389	419.416900635	436.917175293	380.735595703	210.138977051	190.722290039	296.527923584	475.727355957	525.958251953	351.458648682	296.249420166	265.875	272.541778564	215.749908447	262.242401123	219.597702026	209.847900391	165.735992432	193.111938477	217.611785889	173.916168213	182.861206055	135.986480713	97.9723434448	56.2777709961	51.0453872681	30.9998035431	16.833366394	5.94456720352	4.08331727982	4.61118602753	6.61118602753	6.95455598831	9.6805973053	9.41669845581	19.2223415375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261.777770996	240.153015137	202.473190308	255.138763428	502.152648926	457.757659912	480.068908691	475.486175537	358.528289795	312.958221436	450.12512207	671.361572266	646.225646973	690.486572266	554.541564941	429.944213867	259.333099365	457.430725098	608.751098633	397.625030518	531.639099121	465.041442871	449.277435303	556.757751465	503.860870361	514.097595215	584.819213867	587.707824707	635.347351074	580.499755859	553.242370605	491.139068604	397.764434814	357.903015137	190	204.137664795	350.985748291	353.278381348	263.888366699	252.98600769	164.722198486	317.818145752	343.777526855	315.305419922	249.958297729	295.930908203	267.847381592	196.569320679	352.333587646	336.972198486	288.444122314	309.013549805	218.541656494	110.222106934	79.3333892822	74.8882446289	70.9580764771	68.0001144409	37.7919387817	35.4695892334	28.9163379669	18.0834369659	5.38900661469	3.83336544037	3.25010037422	4.70819664001	7.18177652359	8.02777194977	13.8335580826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290.000091553	302.472137451	280.652038574	248.749603271	257.972473145	489.350311279	467.431274414	402.263977051	496.431854248	277.13885498	393.056518555	543.125244141	747.879516602	618.387939453	516.66619873	366.81741333	274.361053467	307.708374023	451.069702148	346.528198242	549.097473145	382.80569458	461.930114746	550.620178223	601.903137207	500.208709717	629.028076172	592.597167969	591.472351074	636.486572266	592.484741211	529.819580078	508.666473389	552.499450684	491.679931641	190.569335938	195.194076538	191.110656738	193.097366333	285.222320557	275.681671143	200.453735352	227.80581665	204.86100769	228.944458008	279.389434814	273.708557129	201.485946655	315.864105225	330.944458008	304.00012207	207.527252197	96.8610534668	91.75	75.9719924927	66.3195114136	52.9998779297	45.986114502	40.2639770508	23.4694290161	23.6529140472	13.4029045105	2.95834136009	2.22217941284	4.94441175461	10.2638378143	12.5152587891	29.9998931885	42.8205795288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
495.832519531	422.874664307	492.972106934	427.791748047	311.845825195	263.772613525	271.055511475	276.930450439	335.250366211	290.611053467	270.152374268	429.709472656	556.727478027	723.875671387	618.416748047	516.86114502	261.957672119	276.013763428	347.736236572	278.986114502	313.902557373	362.430450439	503.79196167	622.075805664	611.930908203	487.347198486	379.985595703	473.097473145	471.916900635	503.111175537	382.046203613	325.167236328	495.293579102	692.668212891	664.236755371	408.986206055	301.041503906	302.055267334	323.694915771	196.319702148	190.624771118	173.969161987	148.305221558	151.45942688	164.41633606	193.22215271	166.319702148	148.555450439	135.439376831	162.430343628	128.333435059	105.763931274	99.5001602173	67.041633606	68.6670455933	48.62449646	38.4166908264	36.9719810486	24.3193836212	19.4545822144	12.2501449585	0	0	2.44455170631	34.2779693604	58.3609046936	103.530708313	83.5285415649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
536.797729492	528.451843262	429.059234619	413.999664307	365.381164551	402.000030518	379.5597229	335.57144165	273.738006592	270.404632568	251.071411133	251	318.389251709	462.225921631	487.332672119	479.345275879	300.226257324	299.060028076	342.071533203	345.119110107	262.64276123	362.917022705	482.380737305	564.467285156	620.035339355	571.881469727	467.65435791	314.843811035	240.464096069	228.428222656	222.857009888	219.642623901	218	219.202209473	481.963470459	543.559875488	491.857330322	545.38079834	371.226837158	254.976470947	236.654983521	277.857452393	245.737960815	196.905487061	171.940338135	110.584365845	122.321395874	206.08392334	192.882888794	165.428573608	136.119003296	89.0594787598	69.9284362793	46.904750824	41.9164619446	31.7501392365	21.0238056183	14.1190309525	0.809409081936	0	0	0	0	34.1668052673	77.1667633057	156.857330322	170.974029541	125.012458801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.404704540968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657.666137695	573.071105957	484.654724121	559.857421875	555.40423584	579.363586426	634.155334473	407.416503906	306.094970703	341.762207031	306.035644531	259.215057373	251	294.547424316	510.77456665	414.535675049	362.226348877	234.916763306	319.023712158	346.737609863	269.63104248	300.631195068	399.44052124	441.324493408	522.666992188	551.440734863	554.047851562	345.785614014	464.393310547	482.463806152	388.078430176	568.357299805	509.964660645	223.451705933	218.583251953	408.547424316	550.345336914	508.691223145	417.690551758	318.642608643	281.785980225	357.935241699	261.143035889	278.428344727	237.892807007	172.369430542	107.476295471	150.833526611	171.311691284	100.678291321	65.3450317383	48.9762458801	43.7735595703	40.3928642273	25.8212814331	9.21411323547	12.9879550934	0	0	0	0	0	11.9048051834	42.6903991699	151.96446228	181.107177734	163.519470215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99991703033	59.3693389893	35.9350509644	15.7141914368	9.07141876221	8.54779720306	25.4641933441	1.90458989143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
